"Months.On.Production","API","Product.per.day..normalized.Oil","Product.per.day..normalized.Gas"
3,"4228332193",2,4921
4,"4228332193",2,3329.9
5,"4228332193",2,2637.9
6,"4228332193",2,2252
1,"4212736072",60.4,39.4
2,"4212736072",350.1,191.1
3,"4212736072",307.1,146.5
4,"4212736072",277.8,135.6
5,"4212736072",264.8,118.4
6,"4212736072",236,95.2
1,"4212736071",80.7,34.6
2,"4212736071",525.7,199.1
3,"4212736071",439.6,163.2
4,"4212736071",378.7,161.5
5,"4212736071",344,150.7
6,"4212736071",292.2,129.4
1,"4212736053",91.9,54.7
2,"4212736053",516.9,263.4
3,"4212736053",439.8,200.4
4,"4212736053",385.6,184
5,"4212736053",356.4,159.5
6,"4212736053",308.1,127.2
1,"4212737132",281.5,132
2,"4212737132",425.1,182.5
3,"4212737132",374,155
4,"4212737132",303.4,120.5
5,"4212737132",335.5,139
6,"4212737132",268.7,162.5
1,"4212737214",252.7,96.4
2,"4212737214",373.9,133.2
3,"4212737214",322.4,113.2
4,"4212737214",256.3,88
5,"4212737214",277.7,101.5
6,"4212737214",217.9,118.7
1,"4231135252",122.8,628.9
2,"4231135252",526.6,2937.3
3,"4231135252",406.8,2490.3
4,"4231135252",319.3,2096.8
5,"4231135252",260,1601.5
6,"4231135252",207.8,1329.4
1,"4231135253",102.1,557.7
2,"4231135253",287.4,1506.9
3,"4231135253",409.2,2107.2
4,"4231135253",404.8,2354.8
5,"4231135253",11,20
6,"4231135253",2,20
1,"4231135606",173.1,1912.8
2,"4231135606",190.6,2583.5
3,"4231135606",100.2,1525.8
4,"4231135606",61.8,1033.5
5,"4231135606",56,798.9
6,"4231135606",40.6,551.4
1,"4231135605",156.6,2035.4
2,"4231135605",215.4,3028.6
3,"4231135605",121.4,1976.5
4,"4231135605",73.4,1418.9
5,"4231135605",55.1,1101.4
6,"4231135605",45.5,769.2
1,"4231136356",2,273.1
2,"4231136356",263.6,3973.9
3,"4231136356",258.8,4505
4,"4231136356",156.3,3249.3
5,"4231136356",86,2455.6
6,"4231136356",82.3,849.6
1,"4231136355",2,417.3
2,"4231136355",217.6,4451.2
3,"4231136355",91.5,3873.9
4,"4231136355",152.5,3318.9
5,"4231136355",82.8,2356.4
6,"4231136355",84.6,3328.8
1,"4231134673",188.4,526.7
2,"4231134673",64.7,284
3,"4231134673",68.7,147.2
4,"4231134673",31.3,48.8
5,"4231134673",14.9,20
6,"4231134673",77.6,148.7
1,"4231134671",179.7,451.3
2,"4231134671",59.5,230.8
3,"4231134671",60.9,113.5
4,"4231134671",26.8,35.7
5,"4231134671",12.4,20
6,"4231134671",61.9,98
1,"4231136647",54.9,35
2,"4231136647",994.5,593.6
3,"4231136647",611.4,468.4
4,"4231136647",499.5,374.3
5,"4231136647",441.2,310.1
6,"4231136647",355.5,274
1,"4231136646",55.4,30.3
2,"4231136646",1002.8,514.6
3,"4231136646",616.5,406.7
4,"4231136646",503.6,325
5,"4231136646",444.9,269.2
6,"4231136646",358.5,237.9
1,"4231136645",63.4,22.2
2,"4231136645",1121.1,373.9
3,"4231136645",682,295.4
4,"4231136645",557.2,236
5,"4231136645",492.1,195.4
6,"4231136645",396.6,172.6
1,"4231134756",291.5,168.5
2,"4231134756",94.5,62.4
3,"4231134756",205.1,134.5
4,"4231134756",135,253.5
5,"4231134756",85,107.8
6,"4231134756",76.1,105
1,"4231135001",158.3,565.9
2,"4231135001",615.9,2559.1
3,"4231135001",523.4,2414.3
4,"4231135001",411,1928.8
5,"4231135001",262.3,1266.2
6,"4231135001",261.4,1252.9
1,"4231134514",139.6,477
2,"4231134514",670.3,2623.8
3,"4231134514",562.7,2157.1
4,"4231134514",515.3,2317.4
5,"4231134514",344.1,1550.4
6,"4231134514",260.3,1173.9
1,"4231134505",128.9,684.1
2,"4231134505",697.4,4344.9
3,"4231134505",543.3,3555.3
4,"4231134505",415.3,2712.2
5,"4231134505",449.2,3027.8
6,"4231134505",468.4,3211
1,"4231134340",42.6,176.1
2,"4231134340",604.5,3985.1
3,"4231134340",578,3889.6
4,"4231134340",458.1,3111.6
5,"4231134340",438.2,3121.8
6,"4231134340",424.2,2844.7
1,"4231135464",242.6,1559.7
2,"4231135464",405.6,2473.9
3,"4231135464",249.3,2018.7
4,"4231135464",178.4,1494.8
5,"4231135464",132.7,1126.4
6,"4231135464",98,889.4
1,"4231135463",295.7,1855.5
2,"4231135463",416.8,2620.5
3,"4231135463",280.2,2240.2
4,"4231135463",192.6,1671.9
5,"4231135463",159.6,1298.4
6,"4231135463",119.8,1050.7
1,"4231135155",511.5,3350.5
2,"4231135155",393.9,4072.7
3,"4231135155",300.1,2184.8
4,"4231135155",140.7,1137.4
5,"4231135155",2,20
6,"4231135155",2,20
1,"4231135486",295,1861.3
2,"4231135486",336.7,2791.7
3,"4231135486",346.5,2465.8
4,"4231135486",213.3,1764.5
5,"4231135486",151.1,1375.3
6,"4231135486",124,1099.4
1,"4231135485",235,1536.2
2,"4231135485",330.8,2509.5
3,"4231135485",304.1,2185.1
4,"4231135485",193.5,1615.8
5,"4231135485",139.1,1301.1
6,"4231135485",117.6,1070.1
1,"4231136137",91.4,468.7
2,"4231136137",627.9,3595.1
3,"4231136137",359,2017.5
4,"4231136137",252.1,1468
5,"4231136137",44.7,544.6
6,"4231136137",275.1,2149.8
1,"4231135178",607.4,3001.9
2,"4231135178",493,2717.9
3,"4231135178",336.8,2188
4,"4231135178",319.7,2242.6
5,"4231135178",196.8,1465.1
6,"4231135178",131,945
1,"4231135185",192,939
2,"4231135185",397.7,2111.8
3,"4231135185",293.7,1862.5
4,"4231135185",294.6,2079.4
5,"4231135185",205.1,1377.7
6,"4231135185",148.2,897.1
1,"4231136155",87.3,495.6
2,"4231136155",593.7,3750.5
3,"4231136155",329.4,2061.1
4,"4231136155",298.6,1936.8
5,"4231136155",682.9,5137.2
6,"4231136155",276.1,2413.9
1,"4231134302",256.1,1179.1
2,"4231134302",511.3,3350.5
3,"4231134302",427.7,2970.7
4,"4231134302",401.9,2747.7
5,"4231134302",346.9,2515.5
6,"4231134302",323.8,2446.5
1,"4231135154",456.3,3004.6
2,"4231135154",417.9,2025.5
3,"4231135154",281.4,2365.7
4,"4231135154",148.7,1314.6
5,"4231135154",2,20
6,"4231135154",2,20
1,"4231135530",180.5,63.3
2,"4231135530",522.9,218.1
3,"4231135530",296.8,173.6
4,"4231135530",168.5,110.4
5,"4231135530",182.4,121.8
6,"4231135530",499.3,211.2
1,"4231135529",74.4,20.3
2,"4231135529",521.8,171.1
3,"4231135529",300.1,136.7
4,"4231135529",172.7,87.3
5,"4231135529",189.5,96.7
6,"4231135529",2,168.4
1,"4231134528",2,20
2,"4231134528",283,203.5
3,"4231134528",399.1,178.6
4,"4231134528",369.4,169
5,"4231134528",306.3,161.2
6,"4231134528",189.4,138.1
1,"4231135548",231.2,55.3
2,"4231135548",422.8,146.9
3,"4231135548",298.8,130.2
4,"4231135548",277.5,115.8
5,"4231135548",227.8,102.9
6,"4231135548",277.8,178
1,"4231135547",219.1,74.4
2,"4231135547",397.4,200.3
3,"4231135547",278.7,180
4,"4231135547",256.9,162.1
5,"4231135547",209.2,146.1
6,"4231135547",254.4,311.4
1,"4231134711",505.4,331.8
2,"4231134711",385,143.9
3,"4231134711",354.4,101.8
4,"4231134711",244,70
5,"4231134711",181,38.9
6,"4231134711",266.9,126.3
1,"4231135532",478.5,37.9
2,"4231135532",369.1,57.2
3,"4231135532",273.9,40.9
4,"4231135532",220,49.7
5,"4231135532",184,71.6
6,"4231135532",138.3,55.2
1,"4231135531",459.4,37.4
2,"4231135531",354.7,59.3
3,"4231135531",263.5,44.4
4,"4231135531",211.8,56.7
5,"4231135531",177.4,85.7
6,"4231135531",133.5,69.3
1,"4231134584",359.5,95.6
2,"4231134584",410.5,190.6
3,"4231134584",317.9,169.9
4,"4231134584",284.7,105
5,"4231134584",223.7,43.1
6,"4231134584",172.7,21.8
1,"4231135118",16.2,66.1
2,"4231135118",187.2,889.8
3,"4231135118",3.3,20
4,"4231135118",2,20
5,"4231135118",3.2,20
6,"4231135118",2,20
1,"4231134137",2,20
2,"4231134137",525.5,3696.4
3,"4231134137",475.4,3316.3
4,"4231134137",382.1,2737.4
5,"4231134137",326.2,2212.7
6,"4231134137",254.7,1840
1,"4228931995",188,47.3
2,"4228931995",159.2,47.8
3,"4228931995",162.4,53.3
4,"4228931995",121.2,40.1
5,"4228931995",95.7,31.1
6,"4228931995",98.4,29.8
1,"4214933285",78.8,37
2,"4214933285",27.5,20
3,"4214933285",2,20
4,"4214933285",2,20
5,"4214933285",2,20
6,"4214933285",2,20
1,"4214933217",88.2,64.4
2,"4214933217",93.7,52.1
3,"4214933217",106.7,72.1
4,"4214933217",44.9,20
5,"4214933217",187.8,61.5
6,"4214933217",121.4,36.8
1,"4217733567",17.8,20
2,"4217733567",410.6,238.6
3,"4217733567",748.9,499.4
4,"4217733567",556.7,344.8
5,"4217733567",488.2,278.7
6,"4217733567",400.4,221.2
1,"4217733566",17.8,20
2,"4217733566",366,205.5
3,"4217733566",670.7,450.8
4,"4217733566",500.9,326.6
5,"4217733566",441.3,276.8
6,"4217733566",363.6,230.3
1,"4217733565",10.7,20
2,"4217733565",255.5,145.9
3,"4217733565",511.5,335
4,"4217733565",418.1,254.3
5,"4217733565",402.6,225.6
6,"4217733565",362.5,196.5
1,"4217733232",1161,665.4
2,"4217733232",1234.9,777.1
3,"4217733232",873.6,552.9
4,"4217733232",692.9,459.5
5,"4217733232",530,396.7
6,"4217733232",470.2,282.9
1,"4225535484",386.8,326.4
2,"4225535484",557,507.4
3,"4225535484",413.3,373.3
4,"4225535484",349.9,471.1
5,"4225535484",286,488.7
6,"4225535484",236.8,398.6
1,"4225535473",467.5,405.3
2,"4225535473",673.2,628.7
3,"4225535473",499.5,461.3
4,"4225535473",422.7,580.5
5,"4225535473",345.2,601.3
6,"4225535473",285.7,490.5
1,"4225535472",432.3,406.8
2,"4225535472",622.4,631.1
3,"4225535472",461.8,463
4,"4225535472",390.8,582.7
5,"4225535472",319.3,603.6
6,"4225535472",264.4,492.3
1,"4225535471",552.9,447.4
2,"4225535471",749.1,654.7
3,"4225535471",555.7,480.3
4,"4225535471",470.4,604.5
5,"4225535471",384.1,626.2
6,"4225535471",317.7,510.7
1,"4225535470",611.3,511.2
2,"4225535470",825,748.1
3,"4225535470",609.5,548.8
4,"4225535470",515.9,690.8
5,"4225535470",421.3,714.6
6,"4225535470",348.5,581.3
1,"4225535469",305.5,223.3
2,"4225535469",415.3,327.4
3,"4225535469",308.4,240.8
4,"4225535469",261.3,303.8
5,"4225535469",213.9,315
6,"4225535469",177.6,256.9
1,"4225533844",22.3,20
2,"4225533844",603.4,529.5
3,"4225533844",459,585.5
4,"4225533844",306.1,524.3
5,"4225533844",225.6,299.3
6,"4225533844",187.8,255.4
1,"4225533843",36.1,30.5
2,"4225533843",986.2,916.7
3,"4225533843",782.6,1038.6
4,"4225533843",544.2,952.7
5,"4225533843",418.9,557.6
6,"4225533843",364.3,487.9
1,"4225533842",25.3,20
2,"4225533842",684.9,559.5
3,"4225533842",519.2,577.5
4,"4225533842",344.9,482.8
5,"4225533842",253.3,256.7
6,"4225533842",210.1,204
1,"4225532819",70.9,63.7
2,"4225532819",787.7,608
3,"4225532819",456.6,459.1
4,"4225532819",387.5,404.4
5,"4225532819",305.5,439.3
6,"4225532819",246.6,299.2
1,"4225532253",92.8,51.7
2,"4225532253",564.5,426.3
3,"4225532253",328.2,287
4,"4225532253",232.4,255.8
5,"4225532253",188.5,165.4
6,"4225532253",183.4,230.3
1,"4218530753",10.7,1640.5
2,"4218530753",10.3,1610.9
3,"4218530753",8.4,1754.8
4,"4218530753",5.5,1302.7
5,"4218530753",2,20
6,"4218530753",2,804.6
1,"4225533349",115.3,53.5
2,"4225533349",1134.8,678.6
3,"4225533349",759.5,449.9
4,"4225533349",607,369.7
5,"4225533349",496.8,294
6,"4225533349",448.9,239.8
1,"4229735635",18.4,134.8
2,"4229735635",374.8,3027.4
3,"4229735635",333.1,2759.4
4,"4229735635",294.7,2564.7
5,"4229735635",269.3,2253.5
6,"4229735635",198.6,1934.3
1,"4229735434",53.7,253
2,"4229735434",444.4,2463.5
3,"4229735434",497.4,2891.5
4,"4229735434",294.5,1772.7
5,"4229735434",323.1,1973.7
6,"4229735434",278.9,1787.5
1,"4229734877",207.4,1664.2
2,"4229734877",796.4,6750
3,"4229734877",215.7,2077.1
4,"4229734877",400.5,3334.6
5,"4229734877",393.5,3842.1
6,"4229734877",274.3,2949.7
1,"4201334668",179.7,113.3
2,"4201334668",198.6,114.5
3,"4201334668",68,46
4,"4201334668",122.4,66.3
5,"4201334668",208.9,64.1
6,"4201334668",161.4,107.7
1,"4201334667",471.9,321.8
2,"4201334667",460.1,325.1
3,"4201334667",139,130.7
4,"4201334667",220.8,188.2
5,"4201334667",332.6,182.2
6,"4201334667",274.9,306.1
1,"4228334810",677.4,1174.4
2,"4228334810",704.6,1653.6
3,"4228334810",464.6,1196.3
4,"4228334810",355,976.3
5,"4228334810",296.9,832.2
6,"4228334810",245.3,734.8
1,"4212332292",73.5,1568.5
2,"4212332292",128.6,4614.8
3,"4212332292",124.3,3893
4,"4212332292",108.5,3484.6
5,"4212332292",74.6,2640.3
6,"4212332292",52.8,2052.2
1,"4212333144",108.1,1568.8
2,"4212333144",241,3710
3,"4212333144",196,3078.6
4,"4212333144",176.7,3238.5
5,"4212333144",32.6,686
6,"4212333144",148.5,2639.9
1,"4212333093",135.1,1396.6
2,"4212333093",345.4,3846.4
3,"4212333093",336,4253.8
4,"4212333093",335.1,4345.7
5,"4212333093",233.3,3090.1
6,"4212333093",340.3,3662.9
1,"4212332501",22.3,20
2,"4212332501",201.7,2590.2
3,"4212332501",185.9,2558.7
4,"4212332501",179.9,2366.1
5,"4212332501",159.5,2301.1
6,"4212332501",158.9,2390.8
1,"4231136293",565.5,20
2,"4231136293",221.1,20
1,"4231136292",429.5,20
2,"4231136292",169.4,20
1,"4231135950",339.4,143
2,"4231135950",399.9,194
3,"4231135950",287.5,154.1
4,"4231135950",273.9,129.3
5,"4231135950",218.1,105
6,"4231135950",142,65.5
1,"4231135949",353.7,104.9
2,"4231135949",474.4,160
3,"4231135949",336.5,129.1
4,"4231135949",316.3,110.1
5,"4231135949",248.7,90.8
6,"4231135949",159.8,57.5
1,"4231136632",2,20
2,"4231136632",476.8,260.6
3,"4231136632",422.2,204.8
4,"4231136632",318.1,150.2
5,"4231136632",290.7,140.2
6,"4231136632",291.9,146.2
1,"4231136631",2,20
2,"4231136631",430.8,241.3
3,"4231136631",381.5,189.2
4,"4231136631",287.4,138.6
5,"4231136631",262.7,129.4
6,"4231136631",263.9,134.9
1,"4231135822",363.7,143.6
2,"4231135822",582.4,143.6
3,"4231135822",350.1,200.8
4,"4231135822",250.3,134.6
5,"4231135822",281.3,95.1
6,"4231135822",245.9,130
1,"4231135821",341.2,136.4
2,"4231135821",513.2,122.7
3,"4231135821",289.4,154.1
4,"4231135821",194.4,92.9
5,"4231135821",205.2,59.1
6,"4231135821",168.4,72.6
1,"4231135965",400.5,132.2
2,"4231135965",349.4,173.3
3,"4231135965",289.2,151.8
4,"4231135965",234,116.4
5,"4231135965",233.9,109
6,"4231135965",237.3,96.2
1,"4231135968",432.8,132.6
2,"4231135968",374.3,173.8
3,"4231135968",307.2,152.3
4,"4231135968",246.3,116.8
5,"4231135968",244.1,109.5
6,"4231135968",245.6,96.5
1,"4231135651",738.9,232.2
2,"4231135651",517.3,270.1
3,"4231135651",405.8,250.2
4,"4231135651",306.3,176
5,"4231135651",242.1,84
6,"4231135651",372.3,78.8
1,"4231136023",12.2,20
2,"4231136023",182.3,35.1
3,"4231136023",180.4,53
4,"4231136023",170.8,51.4
5,"4231136023",175.5,55.5
6,"4231136023",152.7,56.8
1,"4231136022",14.6,20
2,"4231136022",213.5,41.4
3,"4231136022",196.8,67.9
4,"4231136022",173.8,71.3
5,"4231136022",166.8,83.1
6,"4231136022",139.4,87.9
1,"4231136021",34.3,20
2,"4231136021",266.1,51.5
3,"4231136021",230.5,83.4
4,"4231136021",191.1,86.5
5,"4231136021",172,100.2
6,"4231136021",140.8,107.3
1,"4231136020",53.6,27.6
2,"4231136020",426.8,101.7
3,"4231136020",329.5,129
4,"4231136020",243.7,104.9
5,"4231136020",195.4,95
6,"4231136020",139,85.5
1,"4231135654",55.8,25.9
2,"4231135654",385,82.7
3,"4231135654",282.3,99.8
4,"4231135654",198.3,77.3
5,"4231135654",168.9,73.1
6,"4231135654",143.7,74.7
1,"4231135653",42.2,20
2,"4231135653",283.8,47.8
3,"4231135653",224.5,62.1
4,"4231135653",170.1,51.7
5,"4231135653",148.6,50.9
6,"4231135653",129,55.3
1,"4231135301",281.5,20
2,"4231135301",321.3,110.8
3,"4231135301",170.4,53
4,"4231135301",181.7,68.9
5,"4231135301",126.7,48
6,"4231135301",86.9,31.4
1,"4231135289",333,43.7
2,"4231135289",373.1,223.2
3,"4231135289",194.3,98.4
4,"4231135289",203.5,118.1
5,"4231135289",139.3,75.9
6,"4231135289",93.8,45.7
1,"4225533702",324.2,237.2
2,"4225533702",759.5,534.5
3,"4225533702",488,343.6
4,"4225533702",351.8,285.3
5,"4225533702",289.8,40.6
6,"4225533702",290.6,155
1,"4231134592",42.2,124.6
2,"4231134592",368.6,1415.4
3,"4231134592",158.7,629.5
4,"4231134592",111,438.2
5,"4231134592",77.1,181
6,"4231134592",67.2,187.8
1,"4231134589",80.8,281.6
2,"4231134589",18.4,69.2
3,"4231134589",133.1,469.1
4,"4231134589",215.9,966.1
5,"4231134589",161.3,1021.7
6,"4231134589",92.5,640.5
1,"4231134209",201.1,567.7
2,"4231134209",267.3,1216.9
3,"4231134209",131.9,569.1
4,"4231134209",144.5,627.1
5,"4231134209",95.1,310.5
6,"4231134209",105.4,259
1,"4225534773",388.1,719.7
2,"4225534773",287.6,1235.9
3,"4225534773",252.8,982.1
4,"4225534773",183,964.2
5,"4225534773",159.1,871.1
6,"4225534773",145.9,831.7
1,"4225534123",526.9,2111.1
2,"4225534123",607,2835.5
3,"4225534123",483.1,2236
4,"4225534123",388.5,1700.2
5,"4225534123",308,1397.1
6,"4225534123",241.5,1114.9
1,"4225534122",407.6,2243.9
2,"4225534122",523.2,2713.2
3,"4225534122",421.2,2321.9
4,"4225534122",326.8,1868.6
5,"4225534122",255.9,1500.5
6,"4225534122",223.1,1164.7
1,"4225534426",129.3,698.9
2,"4225534426",322.5,1682.2
3,"4225534426",289.3,1526.6
4,"4225534426",251.9,1325.4
5,"4225534426",196.7,721.7
6,"4225534426",160,943.2
1,"4225534424",204.4,976.4
2,"4225534424",475.1,2210.6
3,"4225534424",192,1021
4,"4225534424",269.5,1077.2
5,"4225534424",293.5,1194.5
6,"4225534424",281.4,1132.5
1,"4225533935",205.1,267
2,"4225533935",454.6,2013.4
3,"4225533935",343.3,1424.2
4,"4225533935",283.7,1140.4
5,"4225533935",184.4,1045.5
6,"4225533935",70.4,350.1
1,"4225535046",457.6,1870.1
2,"4225535046",795,3571
3,"4225535046",563.7,2711.9
4,"4225535046",350.2,1894.8
5,"4225535046",266.2,1363.3
6,"4225535046",275.4,1484.2
1,"4225534774",397.4,1330.8
2,"4225534774",578.1,2109.2
3,"4225534774",439.2,1767.1
4,"4225534774",355.3,1606.7
5,"4225534774",300.5,1502.3
6,"4225534774",241.7,1273.9
1,"4225534772",284.5,698.5
2,"4225534772",346.3,965.2
3,"4225534772",255,908.1
4,"4225534772",228.1,785.7
5,"4225534772",162.1,648.8
6,"4225534772",127.9,654.1
1,"4225535049",453.8,1373.4
2,"4225535049",795.7,2494.7
3,"4225535049",566.5,2354.9
4,"4225535049",339.4,1642.3
5,"4225535049",228.5,1079.4
6,"4225535049",224.8,1183.7
1,"4225533744",329.6,790.4
2,"4225533744",509.2,1628.3
3,"4225533744",366.2,1148.4
4,"4225533744",299,958.8
5,"4225533744",225,1170.5
6,"4225533744",150.7,455.7
1,"4225534733",391.2,1278.9
2,"4225534733",419,1437
3,"4225534733",254.4,932.5
4,"4225534733",206.3,845.5
5,"4225534733",175.2,790.3
6,"4225534733",141.5,669.9
1,"4225534731",383.8,909.6
2,"4225534731",340.4,957
3,"4225534731",178.3,591.8
4,"4225534731",144.8,539.1
5,"4225534731",123.5,505.1
6,"4225534731",100.5,429.2
1,"4225534730",375.5,574.9
2,"4225534730",546.2,911
3,"4225534730",415,763
4,"4225534730",335.7,693.5
5,"4225534730",284.1,648.3
6,"4225534730",228.6,550.2
1,"4225534112",744.7,2571.4
2,"4225534112",608.5,2348.5
3,"4225534112",425.1,1737.2
4,"4225534112",311.5,1362.9
5,"4225534112",168.3,881.9
6,"4225534112",352,1305.3
1,"4225534111",725.6,2235.2
2,"4225534111",526,2077.9
3,"4225534111",381.7,1543.4
4,"4225534111",110.6,458.7
5,"4225534111",155.8,546.4
6,"4225534111",326.5,1120.4
1,"4225534144",531.5,1450.7
2,"4225534144",564,1549.6
3,"4225534144",409,1174.4
4,"4225534144",396.4,1267.8
5,"4225534144",212.5,787.3
6,"4225534144",275.9,969.9
1,"4225534143",524,1253.6
2,"4225534143",548.4,1294.2
3,"4225534143",392.2,947.9
4,"4225534143",374.9,988.9
5,"4225534143",198.2,593.2
6,"4225534143",253.9,706.7
1,"4225533487",381.5,812.9
2,"4225533487",563.9,1544.7
3,"4225533487",388,1004.9
4,"4225533487",303.2,773.9
5,"4225533487",218.3,871.5
6,"4225533487",139.8,312.5
1,"4225531721",52.8,199.2
2,"4225531721",466.4,1726.5
3,"4225531721",411,1619.5
4,"4225531721",318.3,1249.2
5,"4225531721",281.5,1360.6
6,"4225531721",236.6,1128.1
1,"4212334331",332.3,409.7
2,"4212334331",126.6,183
3,"4212334331",211.1,307
4,"4212334331",235.9,387.8
5,"4212334331",187.8,383.8
6,"4212334331",41.5,104.3
1,"4212334460",180.6,276.5
2,"4212334460",403.3,557.1
3,"4212334460",359.3,545.8
4,"4212334460",298.9,536.4
1,"4217733842",277.5,501.4
2,"4217733842",1460.5,2455.7
3,"4217733842",812.6,1522.4
4,"4217733842",733.8,1363
5,"4217733842",655.1,1126.8
6,"4217733842",569.6,1106.8
1,"4217733836",232.8,346.5
2,"4217733836",1235,1700.6
3,"4217733836",693.7,1059.6
4,"4217733836",626.4,953.4
5,"4217733836",559.3,788.4
6,"4217733836",491.2,770.7
1,"4217733835",322.9,588.2
2,"4217733835",1699.7,2880.7
3,"4217733835",937.9,1785.8
4,"4217733835",832.1,1598.9
5,"4217733835",735.9,1318.5
6,"4217733835",639.8,1288.4
1,"4217733834",268.5,450
2,"4217733834",1413.6,2203.6
3,"4217733834",786.5,1369.3
4,"4217733834",710.2,1232.1
5,"4217733834",634.1,1021.3
6,"4217733834",551.3,1003.2
1,"4217733833",1254.6,2116.1
2,"4217733833",729.5,1360.5
3,"4217733833",658.7,1224.2
4,"4217733833",588.2,1014.8
5,"4217733833",516.6,996.8
6,"4217733833",426.2,980
1,"4212334352",1034.6,1148.3
2,"4212334352",2304.7,2978.7
3,"4212334352",1254.7,1819.8
4,"4212334352",97.5,152.7
5,"4212334352",2,20
6,"4212334352",2,20
1,"4212334353",768.7,900.1
2,"4212334353",1710.6,2677.1
3,"4212334353",931.3,1576.5
4,"4212334353",72.3,132.2
5,"4212334353",2,20
6,"4212334353",2,20
1,"4212334351",1112.9,1391.8
2,"4212334351",1979.6,3276.5
3,"4212334351",1033.1,1877.4
4,"4212334351",80.2,157.5
5,"4212334351",2,20
6,"4212334351",2,20
1,"4212334350",682.3,785.8
2,"4212334350",1229.6,1773.5
3,"4212334350",679.9,934.5
4,"4212334350",1511.5,2352
5,"4212334350",1205.9,926.1
6,"4212334350",1037.5,1408
1,"4212334349",1057.7,1307.8
2,"4212334349",1671.8,2667.9
3,"4212334349",737.8,1410.8
