"API","BOE_Prod_2yr","BOE_Prod_6mon","TOC","Permeability...d.","Brittleness","Porosity","Thickness","Vclay","TVD","Surf.Lat","Surf.Lon","Lateral..ft.","GPI","Proppant.per.GPI..lb.ft.","Fluid.per.GPI..gal.ft.","Total.Proppant.Volume","Total.Fluid","API.Gravity","Fluid.Type","On.Stream"
"4228334561",152204.5,95281.5,3.22,0.38,29.7,0.072,137,0.22,9431,28.34464,-99.1744,5793,5498,1970.898509,1731.355402,10836000,9518992,49,"GEL",2014-12-01
"4228334817",37239,960,3.53,0.47,28.3,0.078,125,0.22,9829,28.4219,-98.85207,7442,7059,2281.909619,1926.482363,16108000,13599039,43,"SLKW",2014-12-01
"4225533881",129591.5,66571,3.16,0.42,30.8,0.071,106,0.24,11884,28.92503,-97.88645,4998,4738,1382.017729,1894.202617,6548000,8974732,49.09999847,"XLINK",2014-12-01
"4216333788",275280.5,127494.5,2.97,0.29,29.5,0.067,108,0.26,8261,28.6673,-98.90386,9203,8723,1672.131148,1100.493523,14586000,9599605,31.39999962,"XLINK",2014-12-01
"4231136140",111787.5,51844,2.93,0.26,28.8,0.066,106,0.26,8616,28.62993,-98.79973,5130,4860,1737.44856,1755.850617,8444000,8533434,35.38999939,"XLINK",2014-12-01
"4229735341",128180,64711,4.28,0.8,27,0.093,187,0.2,12093,28.51662,-98.30558,4662,4416,1490.942029,1086.156703,6584000,4796468,56.5,"XLINK",2014-12-01
"4228334565",111954.5,93064.5,3.22,0.38,29.7,0.072,137,0.22,9422,28.34473,-99.17431,6063,5741,1961.330779,1740.886083,11260000,9994427,50,"GEL",2014-12-01
"4212333672",661577,213638.5,3.62,0.32,20.9,0.079,147,0.3,12976,29.08337,-97.52622,5425,5136,93.21222741,1110.843263,478738,5705291,63.29999924,"XLINK",2014-12-01
"4229735489",304608.5,111922,3.76,0.56,27.5,0.085,158,0.22,12228,28.70283,-98.04588,5616,5307,1455.436216,660.3241002,7724000,3504340,65.5,"XLINK",2014-12-01
"4231135813",287888.5,147341.5,3.42,0.4,29.7,0.076,134,0.22,10232,28.42281,-98.79017,7415,7003,1948.879052,1739.978152,13648000,12185067,42,"SLKW",2014-12-01
"4228533875",139778,78486,2.33,0.1,22.5,0.053,152,0.35,11094,29.55025,-97.1872,4291,4052,1693.484699,1032.841313,6862000,4185073,42,"XLINK",2014-12-01
"4212333246",371487.5,202007,4.09,0.61,23.1,0.089,209,0.26,13374,29.00465,-97.59461,5438,5132,1228.371005,773.8059236,6304000,3971172,57.09999847,"XLINK",2014-12-01
"4212736422",97136,36947.5,3.32,0.42,28.8,0.073,124,0.23,7169,28.60884,-99.4353,8032,7575,1596.039604,1179.072079,12090000,8931471,38.29999924,"GEL",2014-12-01
"4212736424",113878.5,52308.5,3.32,0.42,28.8,0.073,124,0.23,7165,28.60888,-99.43522,7993,7534,1598.088665,1023.770242,12040000,7713085,38.29999924,"XLINK",2014-12-01
"4228334802",292675,113888.5,4.23,0.68,26.7,0.092,134,0.21,10892,28.31561,-98.86871,8385,7899,1850.360805,933.4111913,14616000,7373015,57.09999847,"XLINK",2014-12-01
"4228334744",109603,34442,3.22,0.39,29,0.071,107,0.24,8510,28.58071,-98.92843,8761,8250,1745.454545,2148.750545,14400000,17727192,36.90000153,"SLKW",2014-12-01
"4201335149",118245.5,53267.5,2.89,0.24,29.4,0.066,68,0.27,7549,28.82271,-98.58267,6516,6134,1653.081187,1345.814477,10140000,8255226,34.40000153,"XLINK",2014-12-01
"4216333879",79157.5,31807,2.77,0.22,28.8,0.063,105,0.27,8102,28.70445,-98.88758,7496,7053,1245.994612,988.904296,8788000,6974742,30.60000038,"XLINK",2014-12-01
"4212736425",110744,39494.5,3.32,0.42,28.8,0.073,124,0.23,7175,28.6089,-99.43518,8061,7577,1591.658968,994.0541111,12060000,7531948,38.29999924,"XLINK",2014-12-01
"4201334856",92836,44106,2.91,0.26,28.4,0.066,96,0.27,7676,28.74,-98.78368,7975,7494,1649.853216,1110.810248,12364000,8324412,26.5,"XLINK",2014-12-01
"4228334564",147660,90888.5,3.22,0.38,29.7,0.072,137,0.22,9439,28.34468,-99.17436,5819,5461,1986.815602,1770.628639,10850000,9669403,49,"GEL",2014-12-01
"4228334916",246802,96887,3.4,0.49,28.4,0.075,121,0.24,9067,28.47879,-99.10167,9702,9101,1401.604219,1188.24327,12756000,10814202,42.79999924,"XLINK",2014-12-01
"4205133849",140972,72733,2.48,0.03,19,0.054,306,0.4,8502,30.40335,-96.66821,6934,6498,1445.98338,1286.852262,9396000,8361966,45,"XLINK",2014-12-01
"4231135775",193838.5,71178.5,4.05,0.68,27.9,0.088,190,0.21,11623,28.47902,-98.4339,7514,7039,1889.188805,1452.272766,13298000,10222548,49,"XLINK",2014-12-01
"4212736423",132949,62012,3.32,0.42,28.8,0.073,124,0.23,7166,28.60886,-99.43526,8000,7489,1589.264254,1219.918414,11902000,9135969,38.29999924,"GEL",2014-12-01
"4212736166",300562,92966.5,4.29,0.76,27.5,0.091,122,0.2,7774,28.29651,-99.72278,7048,6595,717.8165277,1493.505989,4734000,9849672,57.20000076,"GEL",2014-12-01
"4212736337",88721.5,28887,4.08,0.54,27.4,0.088,194,0.21,5717,28.40322,-99.99308,7732,7231,2725.210898,1911.002904,19706000,13818462,37,"XLINK",2014-12-01
"4204132252",123190,62087.5,2.67,0.03,16.9,0.058,451,0.44,8562,30.60275,-96.44021,8141,7612,2578.560168,1950.299133,19628000,14845677,38,"XLINK",2014-12-01
"4201335181",98363.5,43019.5,3,0.24,28.3,0.067,76,0.28,8479,28.82551,-98.44477,6204,5797,1546.317061,1441.289115,8964000,8355153,38,"SLKW",2014-12-01
"4212333542",280990,159342.5,3.54,0.33,21.6,0.077,201,0.3,13416,29.01584,-97.56008,4797,4482,1873.717091,1081.553771,8398000,4847524,58.59999847,"XLINK",2014-12-01
"4231135894",111130.5,51611,3.13,0.31,28.5,0.07,135,0.24,10725,28.56178,-98.45016,6836,6387,1179.896665,765.8911852,7536000,4891747,44.09999847,"XLINK",2014-12-01
"4212333493",555216.5,220906.5,4.1,0.56,22.1,0.09,236,0.27,13396,28.99426,-97.58276,7778,7262,1158.633985,933.7876618,8414000,6781166,62.20000076,"XLINK",2014-12-01
"4247942707",225686,93164.5,3.73,0.42,27.9,0.081,181,0.22,6201,28.19558,-100.02551,7470,6974,739.3174649,1504.574419,5156000,10492902,53,"SLKW",2014-12-01
"4201334857",86030,39674,2.91,0.26,28.4,0.066,96,0.27,7668,28.74004,-98.78367,7971,7439,1646.189004,1128.328136,12246000,8393633,28.20000076,"XLINK",2014-12-01
"4212333671",525927,194372.5,3.62,0.32,20.9,0.079,147,0.3,13006,29.08342,-97.52619,5427,5061,1209.642363,942.7140881,6122000,4771076,65.5,"XLINK",2014-12-01
"4212333401",831057,225038,3.61,0.44,23.9,0.079,171,0.28,12972,29.05428,-97.59556,7288,6795,1474.319352,964.5835173,10018000,6554345,60,"XLINK",2014-12-01
"4216333898",119737.5,51901.5,2.77,0.22,28.8,0.063,105,0.27,8088,28.7044,-98.88751,9053,8440,1393.601896,1122.876659,11762000,9477079,30.20000076,"XLINK",2014-12-01
"4205133827",63725.5,38928,2.96,0.05,17.8,0.065,403,0.41,6621,30.69886,-96.59546,6087,5671,989.5961911,778.4768118,5612000,4414742,34.59999847,"XLINK",2014-12-01
"4229735594",240023,136661,3.56,0.46,28.4,0.08,134,0.21,11505,28.73843,-98.07124,6667,6210,1081.15942,863.1439614,6714000,5360124,53.20000076,"XLINK",2014-12-01
"4217733356",108382,54765,2.6,0.19,27,0.06,193,0.28,10634,29.41703,-97.32117,4606,4267,1769.86173,1749.813452,7552000,7466454,44,"XLINK",2014-12-01
"4228334914",232668.5,83091,3.4,0.49,28.4,0.075,121,0.24,9043,28.47878,-99.10163,9768,9048,1575.81786,1232.492042,14258000,11151588,42.79999924,"XLINK",2014-12-01
"4201335182",87687,38163.5,3,0.24,28.3,0.067,76,0.28,8475,28.8256,-98.44477,6349,5879,1463.514203,1486.572716,8604000,8739561,37,"SLKW",2014-12-01
"4228334888",122765,53211,3.59,0.52,27.6,0.079,114,0.23,8692,28.5293,-99.05441,5129,4748,1185.341196,771.5806655,5628000,3663465,41,"XLINK",2014-12-01
"4212333459",826307,15222,3.97,0.57,22.4,0.087,170,0.26,12938,29.16137,-97.45068,6393,5916,970.250169,834.6656525,5740000,4937882,53.20000076,"XLINK",2014-12-01
"4212333247",343378,192806.5,4.1,0.61,23.1,0.089,209,0.26,13379,29.00458,-97.59466,5422,5016,1278.708134,782.3929426,6414000,3924483,56,"XLINK",2014-12-01
"4212333544",251245.5,163032,3.54,0.33,21.6,0.077,201,0.3,13402,29.0159,-97.56025,4845,4482,1883.087907,1145.132307,8440000,5132483,58.59999847,"XLINK",2014-12-01
"4228533866",187853,86541,2.3,0.08,21.8,0.052,158,0.38,12308,29.49123,-97.11854,7549,6952,1492.807825,1244.495397,10378000,8651732,48,"XLINK",2014-12-01
"4247942696",226968,0,4.07,0.55,26.5,0.089,170,0.22,6458,28.19666,-99.97374,7757,7141,1339.868366,1592.34757,9568000,11370954,52,"SLKW",2014-12-01
"4212333492",553697.5,248921,4.1,0.56,22.1,0.09,236,0.27,13401,28.99422,-97.58285,7803,7182,1213.589529,1075.757728,8716000,7726092,62.20000076,"XLINK",2014-12-01
"4212333477",278422,174208.5,4.55,0.89,24.3,0.098,169,0.24,13202,29.001,-97.65854,6384,5875,1117.276596,1355.224851,6564000,7961946,51.09999847,"XLINK",2014-12-01
"4228334887",116566,47991.5,3.59,0.52,27.6,0.079,114,0.23,8698,28.52934,-99.05433,5118,4709,1185.389679,859.2928435,5582000,4046410,42,"XLINK",2014-12-01
"4225534068",266621,133150,2.97,0.35,30.5,0.068,69,0.25,11002,28.92667,-97.95811,6002,5515,1070.172257,954.431913,5902000,5263692,49.68999863,"XLINK",2014-12-01
"4212333456",262227.5,15222,3.97,0.57,22.4,0.086,170,0.26,12918,29.16133,-97.45082,6397,5877,961.0345414,982.7294538,5648000,5775501,53.09999847,"XLINK",2014-12-01
"4228334310",296517.5,0,3.11,0.38,28.9,0.069,119,0.27,8258,28.41298,-99.35126,9488,8713,726.0415471,1531.314702,6326000,13342345,49.20000076,"SLKW",2014-12-01
"4229735335",157289.5,5202.5,4.28,0.79,27,0.093,187,0.2,12074,28.51661,-98.30568,5395,4952,1475.363489,1116.394588,7306000,5528386,47,"XLINK",2014-12-01
"4229735593",257402.5,144047.5,3.56,0.46,28.4,0.08,134,0.21,11438,28.73843,-98.07106,6543,6004,1119.586942,818.3494337,6722000,4913370,52.90000153,"XLINK",2014-12-01
"4212735956",165782.5,77982,4.18,0.76,29.1,0.089,106,0.19,8035,28.21916,-99.72763,4175,3831,707.3871052,634.9772905,2710000,2432598,67.5,"SLKW",2014-12-01
"4216333880",99164,45495.5,2.77,0.22,28.8,0.063,105,0.27,8084,28.70443,-98.88755,7356,6746,1289.9496,909.2322858,8702000,6133681,31.10000038,"XLINK",2014-12-01
"4212333250",517179,230343.5,3.64,0.44,22.5,0.08,181,0.25,12579,29.23903,-97.38476,7043,6457,1076.041505,1207.05343,6948000,7793944,52.79999924,"XLINK",2014-12-01
"4212333458",260028.5,9214,3.97,0.57,22.4,0.086,170,0.26,12932,29.16136,-97.45073,6452,5914,972.6073723,870.8513696,5752000,5150215,51.79999924,"XLINK",2014-12-01
"4225534005",106538,58418,2.69,0.23,31.2,0.062,126,0.24,11577,28.84784,-97.99477,5672,5199,865.5510675,872.4108482,4500000,4535664,46.09999847,"XLINK",2014-12-01
"4212736457",278309.5,84747.5,4.29,0.76,27.5,0.091,122,0.2,7785,28.29645,-99.72265,7131,6536,724.2962056,1474.960832,4734000,9640344,58.40000153,"SLKW",2014-12-01
"4250733108",136344,47472.5,3.16,0.42,29.6,0.071,122,0.22,6194,28.80203,-99.52995,8953,8203,1264.171645,589.2066317,10370000,4833262,33,"XLINK",2014-12-01
"4212333454",466400.5,246927.5,3.98,0.57,22.4,0.087,170,0.25,12622,29.1614,-97.4506,6283,5756,946.143155,868.5046908,5446000,4999113,51,"XLINK",2014-12-01
"4228334721",104115.5,39312.5,3.34,0.41,27.3,0.074,112,0.26,8216,28.55076,-99.18251,8042,7367,1166.825031,794.8053482,8596000,5855331,40.5,"XLINK",2014-12-01
"4212333251",532879,263371.5,3.64,0.44,22.5,0.08,181,0.25,12578,29.23897,-97.38483,7144,6544,682.7628362,1184.893949,4468000,7753946,52.79999924,"XLINK",2014-12-01
"4247942694",248475.5,73975.5,4.07,0.55,26.5,0.088,170,0.22,6421,28.19661,-99.97381,7732,7082,1345.665066,1581.677775,9530000,11201442,54.09999847,"XLINK",2014-12-01
"4217733154",192606.5,100954,3.66,0.45,24.1,0.081,164,0.26,11860,29.21547,-97.47614,5911,5414,1384.558552,844.6915405,7496000,4573160,53.40000153,"XLINK",2014-12-01
"4228533853",164211,92484.5,2.47,0.11,21.9,0.055,162,0.37,12754,29.40877,-97.14745,6908,6327,1816.658764,1374.437016,11494000,8696063,52,"XLINK",2014-12-01
"4247943008",245869.5,77101,4.07,0.55,26.5,0.089,170,0.22,6414,28.19672,-99.97368,7669,7022,1361.435488,1617.538308,9560000,11358354,50.70000076,"SLKW",2014-12-01
"4250733177",176425.5,64588.5,3.43,0.5,29.3,0.077,116,0.21,6314,28.80235,-99.48434,8517,7796,1245.253976,600.5324525,9708000,4681751,34,"XLINK",2014-12-01
"4250733176",166790,70306.5,3.43,0.5,29.3,0.077,116,0.21,6333,28.80222,-99.48438,8073,7378,1152.615885,595.0136893,8504000,4390011,35,"XLINK",2014-12-01
"4212333572",274147,138910.5,3.49,0.31,21.5,0.076,191,0.31,13434,29.01938,-97.55831,4876,4452,2308.176101,1351.087826,10276000,6015043,62,"XLINK",2014-12-01
"4212333570",293948,150665.5,3.49,0.31,21.5,0.076,191,0.31,13299,29.01924,-97.5584,4921,4482,2437.751004,1294.776662,10926000,5803189,60.09999847,"XLINK",2014-12-01
"4217733108",204800.5,103566.5,3.66,0.45,24.1,0.081,164,0.26,11890,29.21551,-97.47619,5066,4609,1503.146019,935.4295943,6928000,4311395,52.20000076,"XLINK",2014-12-01
"4250733104",103881,32662.5,3.2,0.43,29.4,0.072,122,0.22,6167,28.80514,-99.52912,8842,8043,1234.365287,601.5417133,9928000,4838200,34,"XLINK",2014-12-01
"4229735586",404084.5,140472.5,3.73,0.53,27.8,0.084,146,0.21,11875,28.72415,-98.04996,6751,6136,1465.449804,1418.573827,8992000,8704369,57.20000076,"XLINK",2014-12-01
"4212736218",250034.5,74556.5,4.31,0.77,27.6,0.092,124,0.19,7743,28.29354,-99.72741,7150,6498,745.7679286,1590.932595,4846000,10337880,56.79999924,"GEL",2014-12-01
"4212736592",135107,64373.5,4.17,0.55,27.7,0.09,174,0.21,6698,28.37935,-99.80693,8471,7697,1173.963882,712.7013122,9036000,5485662,50,"XLINK",2014-12-01
"4225534047",175806.5,96372,2.63,0.25,32,0.061,128,0.25,11850,28.86013,-97.96334,6222,5646,845.9086079,777.0446334,4776000,4387194,49.20000076,"XLINK",2014-12-01
"4228533862",193931.5,129126.5,2.48,0.11,21.9,0.055,162,0.37,12754,29.40814,-97.15025,6430,5831,1843.937575,1499.641914,10752000,8744412,50,"XLINK",2014-12-01
"4228334363",170681.5,70481.5,3.06,0.37,29,0.068,118,0.27,8168,28.42136,-99.35394,6810,6172,718.0816591,1499.070642,4432000,9252264,50.59999847,"SLKW",2014-12-01
"4212333491",449186.5,217724.5,4.1,0.56,22.1,0.09,236,0.27,13399,28.99426,-97.58277,5334,4832,1218.543046,843.2984272,5888000,4074818,59.70000076,"XLINK",2014-12-01
"4250733110",93115,23874,3.24,0.44,29.3,0.073,121,0.22,6089,28.80975,-99.5273,8833,7995,972.1075672,981.6509068,7772000,7848299,34,"XLINK",2014-12-01
"4212736458",222272.5,78470,4.1,0.51,26.9,0.089,194,0.22,5941,28.41316,-99.95459,6671,6037,2412.456518,1672.425708,14564000,10096434,43,"XLINK",2014-12-01
"4212333478",380197.5,220926.5,4.55,0.89,24.3,0.098,169,0.24,13201,29.00107,-97.65852,5659,5117,1058.041821,1068.144616,5414000,5465696,55,"XLINK",2014-12-01
"4228335058",185663.5,71733,3.25,0.39,30,0.072,116,0.23,8794,28.5459,-98.90183,6208,5612,2326.443336,2071.884355,13056000,11627415,39,"SLKW",2014-12-01
"4250733106",102958,32629,3.28,0.46,29.1,0.074,119,0.22,6012,28.81522,-99.52558,8885,8028,896.8609865,628.512581,7200000,5045699,33,"XLINK",2014-12-01
"4225534048",179588.5,100175,2.63,0.25,32,0.061,128,0.25,11722,28.8601,-97.96326,5998,5417,844.0095994,768.103009,4572000,4160814,49.20000076,"XLINK",2014-12-01
"4212736456",241178,82607.5,4.29,0.76,27.5,0.091,122,0.2,7772,28.29643,-99.72261,7207,6507,725.6800369,1494.908253,4722000,9727368,56,"SLKW",2014-12-01
"4228332672",151432.5,54535.5,4.2,0.66,27.3,0.091,141,0.21,11104,28.297,-98.8406,3414,3082,752.7579494,2061.693056,2320000,6354138,64.80000305,"SLKW",2014-12-01
"4228334028",143703,93724.5,3.49,0.45,28.6,0.078,136,0.21,9689,28.35136,-99.13035,7659,6914,1698.293318,1741.594591,11742000,12041385,47,"SLKW",2014-12-01
"4231135994",151502,53772,4.07,0.7,27.9,0.089,192,0.21,11612,28.48004,-98.42831,8318,7507,1312.108699,830.0364993,9850000,6231084,45,"XLINK",2014-12-01
"4212736303",44360,23127,4.1,0.51,26.9,0.089,194,0.22,6122,28.41319,-99.95456,6512,5877,2412.455334,1671.408882,14178000,9822870,40,"XLINK",2014-12-01
"4212333524",345395.5,184497.5,3.94,0.57,23,0.086,173,0.25,12638,29.17912,-97.45765,6409,5783,1074.18295,1200.14093,6212000,6940415,49.90000153,"XLINK",2014-12-01
"4228533890",163556,56444.5,2.51,0.12,21.5,0.056,159,0.36,12417,29.44362,-97.15845,5844,5272,1704.855842,1659.786419,8988000,8750394,50,"XLINK",2014-12-01
"4250733159",113531.5,25662,3.04,0.39,30,0.068,123,0.23,5837,28.82031,-99.54875,9540,8600,1000.232558,607.9015116,8602000,5227953,34,"XLINK",2014-12-01
"4247942704",195618.5,68415,3.73,0.42,27.9,0.081,181,0.22,6212,28.19546,-100.02551,7883,7105,721.4637579,1467.138916,5126000,10424022,54.20000076,"SLKW",2014-12-01
"4250733197",58930,18048,2.48,0.17,31.1,0.057,152,0.26,6193,28.7067,-99.63551,7195,6482,1028.077754,262.8947856,6664000,1704084,35,"XLINK",2014-12-01
"4228335047",457821.5,145027.5,3.82,0.6,30.3,0.084,229,0.18,11011,28.20796,-99.14269,5808,5226,1087.65021,1440.013969,5684060,7525513,57,"GEL",2014-12-01
"4228335046",482491,153988.5,3.82,0.6,30.3,0.084,229,0.18,10998,28.20796,-99.14275,5872,5283,1085.663449,1403.696763,5735560,7415730,57.5,"SLKW",2014-12-01
"4212735842",177082,0,3.85,0.62,27.9,0.083,122,0.21,7102,28.36901,-99.6657,4730,4255,1415.276146,1691.657344,6022000,7198002,50.59999847,"SLKW",2014-12-01
"4250733111",71127.5,23744,3.28,0.46,29.1,0.074,120,0.22,5975,28.81509,-99.52562,8739,7861,865.5387355,635.0085231,6804000,4991802,33,"XLINK",2014-12-01
"4228334886",130296.5,58659.5,3.59,0.52,27.6,0.079,114,0.23,8682,28.52927,-99.0545,5247,4719,1186.268277,824.1998305,5598000,3889399,41,"XLINK",2014-12-01
"4250733100",127462,38310.5,3.19,0.43,29.4,0.072,122,0.22,6183,28.80488,-99.5292,8263,7430,1247.106326,605.6283984,9266000,4499819,36,"XLINK",2014-12-01
"4228533852",141563,75919.5,2.47,0.11,21.9,0.055,162,0.37,12765,29.40873,-97.14744,6978,6273,1776.502471,1365.90212,11144000,8568304,52,"XLINK",2014-12-01
"4228334364",157641.5,54445.5,3.06,0.37,29,0.068,118,0.27,8167,28.42136,-99.3539,7010,6290,738.3147854,1555.152305,4644000,9781908,50.20000076,"SLKW",2014-12-01
"4225533927",302982,117403.5,3.38,0.47,30.2,0.076,185,0.19,12655,28.82487,-97.83803,4855,4355,1447.990815,1047.071183,6306000,4559995,51.70000076,"XLINK",2014-12-01
"4229735522",238033,128659,3.5,0.53,29.1,0.079,175,0.21,12068,28.60051,-98.23946,7103,6367,775.2473692,1014.096121,4936000,6456750,45,"GEL",2014-12-01
"4229735584",378082,138301.5,3.73,0.53,27.8,0.084,146,0.21,11858,28.72416,-98.05008,6896,6181,1492.638732,777.3467077,9226000,4804780,53.20000076,"XLINK",2014-12-01
"4228334953",143764,79424.5,3.94,0.59,27.7,0.086,124,0.21,10291,28.3666,-98.83648,5974,5354,1101.232723,1417.190138,5896000,7587636,42.27999878,"GEL",2014-12-01
"4225534055",244978.5,132770.5,2.97,0.35,30.5,0.068,69,0.25,10972,28.92655,-97.95824,5949,5328,1179.429429,1053.38964,6284000,5612460,44.20000076,"XLINK",2014-12-01
"4247942711",209345,79759,3.73,0.42,27.9,0.081,181,0.22,6195,28.19566,-100.02551,7911,7081,764.8637198,1499.366191,5416000,10617012,51.29999924,"SLKW",2014-12-01
"4247942689",202230,77437.5,4.03,0.54,26.9,0.088,169,0.22,6442,28.19019,-99.97415,7149,6397,1661.091136,1156.513366,10626000,7398216,48.59999847,"XLINK",2014-12-01
"4250733105",129951.5,26348.5,3.24,0.44,29.3,0.073,121,0.22,6108,28.80963,-99.52738,8855,7922,1002.019692,1100.25953,7938000,8716256,33,"XLINK",2014-12-01
"4250733102",83883.5,20498,3.23,0.44,29.3,0.073,121,0.22,6129,28.80958,-99.52771,8190,7323,987.846511,1221.06582,7234000,8941865,33,"XLINK",2014-12-01
"4212333480",442197,249459,4.55,0.89,24.3,0.098,169,0.24,13280,29.00041,-97.65892,4995,4465,1066.517357,1075.400448,4762000,4801663,55,"XLINK",2014-12-01
"4231135995",153397,68298,4.07,0.7,27.9,0.089,192,0.21,11573,28.48005,-98.42835,6215,5555,1479.747975,868.9458146,8220000,4826994,47,"XLINK",2014-12-01
"4212736338",90345.5,0,3.48,0.51,29.1,0.076,118,0.23,7395,28.36449,-99.56603,5136,4589,719.982567,1429.647418,3304000,6560652,47,"SLKW",2014-12-01
"4216333841",159020,56210.5,4.27,0.78,28.4,0.093,107,0.18,6510,28.82122,-99.37216,6882,6145,1960.618389,1345.874369,12048000,8270398,30,"XLINK",2014-12-01
"4247942693",206127,53729,4.07,0.55,26.5,0.088,170,0.22,6427,28.19658,-99.97384,7921,7069,1410.949215,1639.455651,9974000,11589312,50.09999847,"SLKW",2014-12-01
"4212333620",127441,69839.5,2.73,0.2,22.5,0.062,192,0.32,12807,29.31163,-97.26128,4381,3909,1174.724994,1008.728831,4592000,3943121,52.59999847,"XLINK",2014-12-01
"4225534004",157736,82033.5,2.69,0.23,31.2,0.062,126,0.24,11566,28.84784,-97.99487,5641,5032,866.45469,832.0874404,4360000,4187064,46.09999847,"XLINK",2014-12-01
"4228533867",176801.5,95326.5,2.3,0.08,21.8,0.052,158,0.38,12289,29.49123,-97.11854,7040,6279,1450.867973,1274.147476,9110000,8000372,48,"XLINK",2014-12-01
"4205133839",63048.5,30196,2.97,0.05,17.8,0.065,403,0.41,6631,30.69742,-96.59699,6114,5445,975.2066116,759.6951331,5310000,4136540,35.5,"XLINK",2014-12-01
"4212333519",350898,183764.5,3.94,0.57,23,0.086,173,0.25,12639,29.17915,-97.45763,6432,5727,1090.623363,1246.055003,6246000,7136157,49.79999924,"GEL",2014-12-01
"4212333518",296946.5,139379,3.94,0.57,23,0.086,173,0.25,12647,29.17919,-97.4576,6546,5825,1124.806867,1258.345579,6552000,7329863,50.5,"XLINK",2014-12-01
"4228335048",495195,141920,3.83,0.6,30.3,0.084,228,0.18,10995,28.20796,-99.14262,5844,5195,1082.537055,1476.409817,5623780,7669949,57,"GEL",2014-12-01
"4225534070",226867,115820.5,2.97,0.35,30.5,0.068,69,0.25,10974,28.92661,-97.95817,5827,5176,1082.302937,998.5792117,5602000,5168646,43.59999847,"XLINK",2014-12-01
"4228334027",149508,91014.5,3.49,0.45,28.6,0.078,136,0.21,9690,28.35133,-99.1304,7636,6779,2461.720018,1770.993952,16688000,12005568,49,"SLKW",2014-12-01
"4229735585",338710,145076.5,3.73,0.53,27.8,0.084,146,0.21,11876,28.72415,-98.05002,6944,6164,1400.389358,663.7055483,8632000,4091081,55.09999847,"XLINK",2014-12-01
"4225533869",68569,12410,3.17,0.43,30.8,0.071,104,0.24,11840,28.92505,-97.88895,5096,4519,1587.076787,1713.233459,7172000,7742102,49.79999924,"XLINK",2014-12-01
"4225534069",216862.5,91136.5,2.97,0.35,30.4,0.068,69,0.25,10801,28.9265,-97.95831,6206,5502,1197.38277,1082.740458,6588000,5957238,43.90000153,"GEL",2014-12-01
"4212736356",265022,84060.5,4.31,0.77,27.6,0.092,124,0.19,7753,28.29353,-99.72745,7195,6377,730.4375098,1552.037322,4658000,9897342,53,"SLKW",2014-12-01
"4231135776",52439.5,27660,3.34,0.41,29,0.074,152,0.23,10896,28.51889,-98.46209,3774,3344,649.5215311,1378.815789,2172000,4610760,46.90999985,"SLKW",2014-12-01
